AccountKey,AccountID,CustomerKey,ProductKey,AccountCategory,OpenDate,Status,OpeningBalance,HomeBranchKey
3685,ACCT00003685,1343,3,Deposit,2022-07-06,Active,2173.0,4
3686,ACCT00003686,1343,1,Deposit,2022-09-19,Active,849.75,4
3687,ACCT00003687,1344,2,Deposit,2019-12-16,Active,6972.1,21
3688,ACCT00003688,1344,1,Deposit,2019-12-10,Active,4197.44,21
3689,ACCT00003689,1345,2,Deposit,2023-04-20,Active,33839.11,37
3690,ACCT00003690,1345,1,Deposit,2023-05-14,Active,9120.22,37
3691,ACCT00003691,1346,1,Deposit,2020-09-11,Active,1561.77,18
3692,ACCT00003692,1346,4,Deposit,2020-02-27,Active,11237.98,18
3693,ACCT00003693,1346,1,Deposit,2020-11-25,Active,1071.0,18
3694,ACCT00003694,1346,1,Deposit,2020-11-21,Active,20166.35,18
3695,ACCT00003695,1346,12,Lending,2020-01-02,Active,14488.85,18
3696,ACCT00003696,1346,9,Lending,2020-01-19,Active,36127.39,18
3697,ACCT00003697,1347,2,Deposit,2020-06-12,Active,1066.3,35
3698,ACCT00003698,1347,5,Deposit,2020-08-20,Active,20373.9,35
3699,ACCT00003699,1347,4,Deposit,2020-10-24,Active,6934.53,35
3700,ACCT00003700,1348,1,Deposit,2024-01-17,Active,6014.85,12
3701,ACCT00003701,1348,1,Deposit,2024-05-12,Active,11610.54,12
3702,ACCT00003702,1349,1,Deposit,2016-07-03,Active,4398.05,21
3703,ACCT00003703,1349,2,Deposit,2016-02-08,Active,9365.49,21
3704,ACCT00003704,1349,9,Lending,2016-09-24,Active,26634.79,21
3705,ACCT00003705,1350,3,Deposit,2019-09-26,Active,44610.17,32
3706,ACCT00003706,1350,4,Deposit,2019-08-16,Active,1826.27,32
3707,ACCT00003707,1351,5,Deposit,2020-05-03,Active,8622.82,14
3708,ACCT00003708,1351,4,Deposit,2020-08-05,Active,4357.04,14
3709,ACCT00003709,1351,3,Deposit,2020-07-03,Active,1685.83,14
3710,ACCT00003710,1351,4,Deposit,2020-03-12,Active,8535.7,14
3711,ACCT00003711,1352,5,Deposit,2019-12-07,Active,6456.56,24
3712,ACCT00003712,1352,3,Deposit,2019-09-13,Active,7993.54,24
3713,ACCT00003713,1352,2,Deposit,2019-08-13,Active,29833.67,24
3714,ACCT00003714,1352,3,Deposit,2019-06-15,Dormant,4343.68,24
3715,ACCT00003715,1353,5,Deposit,2018-01-07,Active,7077.8,33
3716,ACCT00003716,1354,4,Deposit,2022-12-11,Active,29166.14,13
3717,ACCT00003717,1354,1,Deposit,2022-01-20,Active,26167.02,13
3718,ACCT00003718,1354,1,Deposit,2022-03-20,Active,12209.98,13
3719,ACCT00003719,1355,4,Deposit,2022-11-20,Active,6648.02,20
3720,ACCT00003720,1355,4,Deposit,2022-05-15,Active,8726.55,20
3721,ACCT00003721,1355,12,Lending,2022-12-17,Active,39197.48,20
3722,ACCT00003722,1356,4,Deposit,2017-10-17,Active,8831.18,34
3723,ACCT00003723,1357,1,Deposit,2018-06-17,Active,3082.91,30
3724,ACCT00003724,1357,2,Deposit,2018-12-08,Active,4159.14,30
3725,ACCT00003725,1357,1,Deposit,2018-07-02,Active,36992.06,30
3726,ACCT00003726,1357,2,Deposit,2018-04-08,Active,16406.65,30
3727,ACCT00003727,1358,2,Deposit,2023-09-26,Active,469.49,20
3728,ACCT00003728,1358,5,Deposit,2023-01-10,Active,184.17,20
3729,ACCT00003729,1358,2,Deposit,2023-04-03,Closed,3752.65,20
3730,ACCT00003730,1359,5,Deposit,2024-05-08,Active,3474.54,30
3731,ACCT00003731,1360,1,Deposit,2016-08-01,Active,4681.13,20
3732,ACCT00003732,1360,2,Deposit,2016-07-20,Active,4767.9,20
3733,ACCT00003733,1360,2,Deposit,2016-05-08,Active,855.51,20
3734,ACCT00003734,1360,2,Deposit,2016-03-09,Active,680.27,20
3735,ACCT00003735,1361,1,Deposit,2024-10-09,Active,40858.63,14
3736,ACCT00003736,1362,1,Deposit,2018-10-18,Active,9693.53,18
3737,ACCT00003737,1362,1,Deposit,2018-03-14,Active,8916.34,18
3738,ACCT00003738,1363,4,Deposit,2020-07-01,Active,11842.63,8
3739,ACCT00003739,1364,4,Deposit,2017-08-27,Active,3803.97,8
3740,ACCT00003740,1364,4,Deposit,2017-04-16,Active,20001.69,8
3741,ACCT00003741,1364,1,Deposit,2017-04-18,Active,3497.0,8
3742,ACCT00003742,1365,3,Deposit,2024-01-03,Active,16963.43,7
3743,ACCT00003743,1365,3,Deposit,2024-07-11,Active,2979.87,7
3744,ACCT00003744,1365,4,Deposit,2024-04-21,Active,2688.21,7
3745,ACCT00003745,1365,5,Deposit,2024-10-21,Active,26444.25,7
3746,ACCT00003746,1366,2,Deposit,2023-07-09,Dormant,11836.53,21
3747,ACCT00003747,1366,5,Deposit,2023-05-03,Active,31700.09,21
3748,ACCT00003748,1366,2,Deposit,2023-11-26,Active,907.32,21
3749,ACCT00003749,1366,5,Deposit,2023-05-08,Active,10266.25,21
3750,ACCT00003750,1367,2,Deposit,2017-09-22,Active,681.67,37
3751,ACCT00003751,1367,5,Deposit,2017-04-13,Active,5334.4,37
3752,ACCT00003752,1368,4,Deposit,2017-05-11,Dormant,1501.13,40
3753,ACCT00003753,1368,1,Deposit,2017-01-12,Active,1404.21,40
3754,ACCT00003754,1369,5,Deposit,2023-02-07,Active,5097.98,9
3755,ACCT00003755,1369,3,Deposit,2023-03-24,Active,2143.8,9
3756,ACCT00003756,1369,4,Deposit,2023-02-09,Active,814.22,9
3757,ACCT00003757,1369,7,Lending,2023-12-02,Active,7649.2,9
3758,ACCT00003758,1370,1,Deposit,2022-07-04,Active,1244.58,7
3759,ACCT00003759,1370,1,Deposit,2022-09-06,Active,5029.4,7
3760,ACCT00003760,1370,1,Deposit,2022-11-10,Active,10384.29,7
3761,ACCT00003761,1370,11,Lending,2022-07-07,Active,8117.03,7
3762,ACCT00003762,1370,8,Lending,2022-10-27,Active,50109.08,7
3763,ACCT00003763,1371,3,Deposit,2015-03-08,Active,16851.96,26
3764,ACCT00003764,1371,1,Deposit,2015-12-03,Active,39740.1,26
3765,ACCT00003765,1372,5,Deposit,2024-12-02,Active,1119.35,29
3766,ACCT00003766,1372,2,Deposit,2024-10-06,Active,34191.04,29
3767,ACCT00003767,1372,4,Deposit,2024-12-14,Active,1970.25,29
3768,ACCT00003768,1373,2,Deposit,2020-07-11,Active,3278.54,13
3769,ACCT00003769,1373,3,Deposit,2020-04-26,Active,351.45,13
3770,ACCT00003770,1374,4,Deposit,2016-04-21,Active,6223.17,37
3771,ACCT00003771,1374,5,Deposit,2016-11-23,Active,8528.39,37
3772,ACCT00003772,1374,5,Deposit,2016-07-24,Active,20246.17,37
3773,ACCT00003773,1375,4,Deposit,2016-02-04,Active,1393.53,30
3774,ACCT00003774,1375,1,Deposit,2016-12-15,Active,2417.61,30
3775,ACCT00003775,1376,1,Deposit,2022-05-16,Active,25598.12,30
3776,ACCT00003776,1376,5,Deposit,2022-10-23,Active,6706.0,30
3777,ACCT00003777,1376,4,Deposit,2022-08-04,Active,1142.71,30
3778,ACCT00003778,1377,2,Deposit,2018-07-02,Active,2283.49,40
3779,ACCT00003779,1377,4,Deposit,2018-09-21,Dormant,5346.94,40
3780,ACCT00003780,1377,3,Deposit,2018-11-26,Active,4931.68,40
3781,ACCT00003781,1378,2,Deposit,2020-02-19,Active,8164.28,22
3782,ACCT00003782,1378,3,Deposit,2020-02-07,Active,8927.27,22
3783,ACCT00003783,1379,2,Deposit,2022-11-02,Active,10598.19,5
3784,ACCT00003784,1379,3,Deposit,2022-04-23,Active,11329.26,5
3785,ACCT00003785,1379,4,Deposit,2022-12-04,Active,29909.19,5
3786,ACCT00003786,1380,2,Deposit,2016-01-09,Active,21072.9,30
3787,ACCT00003787,1380,5,Deposit,2016-03-03,Active,784.98,30
3788,ACCT00003788,1381,4,Deposit,2019-10-05,Active,3175.89,39
3789,ACCT00003789,1381,2,Deposit,2019-04-12,Active,7650.41,39
3790,ACCT00003790,1382,3,Deposit,2017-04-14,Active,6928.98,26
3791,ACCT00003791,1382,5,Deposit,2017-02-04,Active,19943.75,26
3792,ACCT00003792,1382,8,Lending,2017-03-13,Active,3522.07,26
3793,ACCT00003793,1383,4,Deposit,2020-06-13,Active,9125.58,5
3794,ACCT00003794,1383,4,Deposit,2020-11-15,Active,16023.52,5
3795,ACCT00003795,1383,3,Deposit,2020-02-10,Active,1659.06,5
3796,ACCT00003796,1383,2,Deposit,2020-06-07,Active,3964.74,5
3797,ACCT00003797,1384,4,Deposit,2023-03-25,Active,6392.99,38
3798,ACCT00003798,1384,2,Deposit,2023-05-27,Dormant,1682.9,38
3799,ACCT00003799,1384,2,Deposit,2023-03-12,Active,15674.87,38
3800,ACCT00003800,1384,5,Deposit,2023-01-26,Active,5588.03,38
3801,ACCT00003801,1384,8,Lending,2023-12-13,Active,42882.07,38
3802,ACCT00003802,1385,3,Deposit,2018-03-09,Active,43450.61,36
3803,ACCT00003803,1385,5,Deposit,2018-07-02,Active,1918.54,36
3804,ACCT00003804,1386,5,Deposit,2022-09-25,Active,2292.02,22
3805,ACCT00003805,1386,9,Lending,2022-11-09,Active,25831.45,22
3806,ACCT00003806,1387,5,Deposit,2024-10-01,Active,1963.52,37
3807,ACCT00003807,1387,3,Deposit,2024-11-17,Active,4350.04,37
3808,ACCT00003808,1388,3,Deposit,2023-10-08,Active,2273.04,12
3809,ACCT00003809,1388,2,Deposit,2023-02-09,Active,3505.69,12
3810,ACCT00003810,1389,3,Deposit,2024-02-19,Active,3849.28,38
3811,ACCT00003811,1390,1,Deposit,2022-10-17,Active,3345.0,7
3812,ACCT00003812,1390,9,Lending,2022-04-07,Active,72506.61,7
3813,ACCT00003813,1391,3,Deposit,2017-05-24,Active,895.94,5
3814,ACCT00003814,1391,5,Deposit,2017-11-10,Active,2437.69,5
3815,ACCT00003815,1391,2,Deposit,2017-08-09,Active,38406.22,5
3816,ACCT00003816,1392,3,Deposit,2016-05-14,Active,100466.53,25
3817,ACCT00003817,1392,2,Deposit,2016-11-19,Closed,1635.99,25
3818,ACCT00003818,1393,3,Deposit,2022-07-01,Active,961.04,4
3819,ACCT00003819,1393,1,Deposit,2022-05-15,Active,7608.54,4
3820,ACCT00003820,1393,6,Lending,2022-04-24,Active,8851.45,4
3821,ACCT00003821,1394,4,Deposit,2018-06-13,Active,782.02,1
3822,ACCT00003822,1395,3,Deposit,2017-02-06,Active,9709.13,19
3823,ACCT00003823,1395,3,Deposit,2017-07-22,Active,5965.35,19
3824,ACCT00003824,1395,6,Lending,2017-01-21,Active,57817.99,19
3825,ACCT00003825,1396,2,Deposit,2024-03-16,Active,6445.86,13
3826,ACCT00003826,1396,1,Deposit,2024-07-24,Active,7712.17,13
3827,ACCT00003827,1397,1,Deposit,2020-10-18,Active,6147.86,20
3828,ACCT00003828,1397,4,Deposit,2020-12-23,Dormant,580.65,20
3829,ACCT00003829,1397,1,Deposit,2020-07-09,Active,3408.04,20
3830,ACCT00003830,1398,5,Deposit,2020-06-10,Active,37093.56,1
3831,ACCT00003831,1398,1,Deposit,2020-11-04,Active,2859.59,1
3832,ACCT00003832,1399,2,Deposit,2023-10-08,Active,15352.36,19
3833,ACCT00003833,1399,5,Deposit,2023-01-14,Active,2861.03,19
3834,ACCT00003834,1399,1,Deposit,2023-05-23,Active,7566.45,19
3835,ACCT00003835,1400,5,Deposit,2020-01-12,Active,18840.34,1
3836,ACCT00003836,1400,7,Lending,2020-05-26,Active,18704.71,1
3837,ACCT00003837,1401,4,Deposit,2020-09-27,Active,1214.76,2
3838,ACCT00003838,1401,5,Deposit,2020-04-06,Active,13931.12,2
3839,ACCT00003839,1402,1,Deposit,2021-12-21,Dormant,66230.4,26
3840,ACCT00003840,1402,2,Deposit,2021-11-17,Active,998.16,26
3841,ACCT00003841,1402,6,Lending,2021-03-22,Active,33171.24,26
3842,ACCT00003842,1403,1,Deposit,2021-07-22,Active,9906.93,28
3843,ACCT00003843,1403,2,Deposit,2021-05-16,Active,10606.84,28
3844,ACCT00003844,1404,1,Deposit,2018-01-01,Active,12202.26,31
3845,ACCT00003845,1404,5,Deposit,2018-09-10,Active,391.46,31
3846,ACCT00003846,1405,2,Deposit,2018-10-12,Active,3550.64,24
3847,ACCT00003847,1405,4,Deposit,2018-12-25,Active,2123.84,24
3848,ACCT00003848,1405,9,Lending,2018-04-08,Active,15469.19,24
3849,ACCT00003849,1406,2,Deposit,2017-12-05,Active,6696.61,9
3850,ACCT00003850,1406,1,Deposit,2017-04-23,Active,6455.18,9
3851,ACCT00003851,1407,5,Deposit,2015-02-26,Active,7877.68,2
3852,ACCT00003852,1408,4,Deposit,2022-05-20,Active,49850.9,9
3853,ACCT00003853,1408,3,Deposit,2022-02-23,Dormant,85034.91,9
3854,ACCT00003854,1409,1,Deposit,2017-01-08,Active,13197.97,30
3855,ACCT00003855,1409,4,Deposit,2017-05-05,Active,45167.95,30
3856,ACCT00003856,1410,4,Deposit,2021-07-24,Active,10695.84,30
3857,ACCT00003857,1410,3,Deposit,2021-09-26,Active,1536.25,30
3858,ACCT00003858,1411,5,Deposit,2021-08-11,Active,1653.87,25
3859,ACCT00003859,1411,3,Deposit,2021-02-13,Active,976.4,25
3860,ACCT00003860,1411,4,Deposit,2021-04-07,Active,3652.33,25
3861,ACCT00003861,1412,5,Deposit,2018-05-18,Dormant,944.83,39
3862,ACCT00003862,1412,2,Deposit,2018-02-11,Active,949.39,39
3863,ACCT00003863,1412,4,Deposit,2018-03-15,Active,4995.19,39
3864,ACCT00003864,1413,1,Deposit,2024-06-08,Active,5741.35,16
3865,ACCT00003865,1414,3,Deposit,2019-04-03,Active,3707.42,37
3866,ACCT00003866,1414,2,Deposit,2019-09-02,Active,94984.4,37
3867,ACCT00003867,1414,2,Deposit,2019-09-19,Active,19440.68,37
3868,ACCT00003868,1414,11,Lending,2019-03-07,Active,43954.6,37
3869,ACCT00003869,1415,3,Deposit,2015-08-27,Active,779.3,31
3870,ACCT00003870,1415,2,Deposit,2015-07-08,Active,15053.96,31
3871,ACCT00003871,1415,4,Deposit,2015-03-18,Closed,31883.26,31
3872,ACCT00003872,1416,5,Deposit,2016-10-05,Active,125.29,6
3873,ACCT00003873,1416,5,Deposit,2016-02-13,Active,1347.41,6
3874,ACCT00003874,1417,5,Deposit,2023-11-25,Active,3356.45,30
3875,ACCT00003875,1417,3,Deposit,2023-09-18,Active,2387.5,30
3876,ACCT00003876,1417,7,Lending,2023-04-07,Active,7254.59,30
3877,ACCT00003877,1417,8,Lending,2023-08-12,Active,9056.59,30
3878,ACCT00003878,1418,2,Deposit,2016-12-19,Active,17416.54,6
3879,ACCT00003879,1418,4,Deposit,2016-10-27,Active,1232.31,6
3880,ACCT00003880,1418,8,Lending,2016-11-06,Active,22663.54,6
3881,ACCT00003881,1419,4,Deposit,2022-12-02,Active,13386.63,5
3882,ACCT00003882,1419,4,Deposit,2022-09-26,Active,8905.01,5
3883,ACCT00003883,1419,2,Deposit,2022-01-13,Active,1564.72,5
3884,ACCT00003884,1419,12,Lending,2022-02-24,Active,24778.08,5
3885,ACCT00003885,1420,4,Deposit,2024-03-01,Active,9241.39,4
3886,ACCT00003886,1420,1,Deposit,2024-08-18,Active,3701.98,4
3887,ACCT00003887,1420,9,Lending,2024-12-15,Active,44578.58,4
3888,ACCT00003888,1420,7,Lending,2024-07-21,Active,13404.39,4
3889,ACCT00003889,1421,4,Deposit,2023-09-24,Active,3606.53,31
3890,ACCT00003890,1421,3,Deposit,2023-04-26,Active,8588.19,31
3891,ACCT00003891,1422,2,Deposit,2023-01-12,Active,4295.72,22
3892,ACCT00003892,1422,5,Deposit,2023-04-25,Active,12771.07,22
3893,ACCT00003893,1422,2,Deposit,2023-05-03,Active,1261.08,22
3894,ACCT00003894,1423,4,Deposit,2020-11-11,Active,33773.63,19
3895,ACCT00003895,1423,2,Deposit,2020-09-27,Active,16716.07,19
3896,ACCT00003896,1423,5,Deposit,2020-12-04,Active,3797.79,19
3897,ACCT00003897,1423,5,Deposit,2020-06-05,Active,23095.14,19
3898,ACCT00003898,1424,3,Deposit,2015-12-03,Active,2114.61,20
3899,ACCT00003899,1424,2,Deposit,2015-06-03,Active,2416.92,20
3900,ACCT00003900,1424,1,Deposit,2015-05-03,Active,25812.24,20
3901,ACCT00003901,1425,5,Deposit,2019-01-14,Active,13377.41,31
3902,ACCT00003902,1425,5,Deposit,2019-01-25,Active,4950.83,31
3903,ACCT00003903,1425,3,Deposit,2019-02-14,Active,2795.19,31
3904,ACCT00003904,1426,1,Deposit,2017-07-02,Active,802.48,19
3905,ACCT00003905,1426,5,Deposit,2017-01-07,Active,5577.87,19
3906,ACCT00003906,1426,2,Deposit,2017-08-05,Active,6236.37,19
3907,ACCT00003907,1427,4,Deposit,2015-01-02,Active,4574.35,6
3908,ACCT00003908,1427,4,Deposit,2015-12-05,Active,12358.51,6
3909,ACCT00003909,1427,5,Deposit,2015-03-24,Active,6188.61,6
3910,ACCT00003910,1427,1,Deposit,2015-11-06,Active,10792.08,6
3911,ACCT00003911,1428,5,Deposit,2023-11-03,Active,9368.03,17
3912,ACCT00003912,1428,2,Deposit,2023-04-06,Active,1535.84,17
3913,ACCT00003913,1428,11,Lending,2023-07-09,Active,73111.25,17
3914,ACCT00003914,1428,7,Lending,2023-04-16,Dormant,69294.35,17
3915,ACCT00003915,1429,3,Deposit,2024-10-26,Active,2854.6,17
3916,ACCT00003916,1429,3,Deposit,2024-06-13,Active,560.45,17
3917,ACCT00003917,1429,2,Deposit,2024-11-03,Dormant,1861.23,17
3918,ACCT00003918,1430,2,Deposit,2016-09-22,Active,2540.29,38
3919,ACCT00003919,1430,1,Deposit,2016-07-19,Active,4866.55,38
3920,ACCT00003920,1430,4,Deposit,2016-06-14,Active,1666.26,38
3921,ACCT00003921,1430,9,Lending,2016-06-25,Active,50239.76,38
3922,ACCT00003922,1431,3,Deposit,2022-11-21,Closed,24083.5,17
3923,ACCT00003923,1431,11,Lending,2022-09-07,Active,8367.52,17
3924,ACCT00003924,1432,3,Deposit,2022-11-09,Active,1716.72,3
3925,ACCT00003925,1432,5,Deposit,2022-10-02,Dormant,17564.67,3
3926,ACCT00003926,1433,3,Deposit,2016-02-24,Dormant,1570.59,10
3927,ACCT00003927,1433,1,Deposit,2016-02-22,Active,3032.82,10
3928,ACCT00003928,1434,3,Deposit,2021-03-15,Active,3618.53,16
3929,ACCT00003929,1434,1,Deposit,2021-05-15,Active,11724.12,16
3930,ACCT00003930,1434,4,Deposit,2021-06-20,Active,2745.21,16
3931,ACCT00003931,1435,3,Deposit,2017-05-17,Active,2740.5,23
3932,ACCT00003932,1435,4,Deposit,2017-01-07,Active,1267.91,23
3933,ACCT00003933,1436,2,Deposit,2019-12-24,Active,22995.54,4
3934,ACCT00003934,1436,5,Deposit,2019-03-26,Active,1808.51,4
3935,ACCT00003935,1437,4,Deposit,2022-01-25,Active,15847.32,20
3936,ACCT00003936,1437,1,Deposit,2022-11-06,Active,9327.59,20
3937,ACCT00003937,1438,2,Deposit,2023-06-04,Active,4013.91,25
3938,ACCT00003938,1438,5,Deposit,2023-05-21,Active,16469.6,25
3939,ACCT00003939,1439,3,Deposit,2019-03-07,Active,46933.55,28
3940,ACCT00003940,1439,1,Deposit,2019-12-12,Active,5043.14,28
3941,ACCT00003941,1439,4,Deposit,2019-08-25,Active,884.75,28
3942,ACCT00003942,1439,1,Deposit,2019-03-16,Active,2051.86,28
3943,ACCT00003943,1440,5,Deposit,2019-02-24,Active,1306.66,25
3944,ACCT00003944,1440,2,Deposit,2019-08-19,Active,1821.71,25
3945,ACCT00003945,1441,5,Deposit,2023-06-06,Active,5922.24,7
3946,ACCT00003946,1441,4,Deposit,2023-03-22,Active,5812.35,7
3947,ACCT00003947,1442,5,Deposit,2020-10-11,Active,14498.13,18
3948,ACCT00003948,1442,3,Deposit,2020-11-19,Active,2228.26,18
3949,ACCT00003949,1442,4,Deposit,2020-04-02,Active,1568.01,18
3950,ACCT00003950,1443,4,Deposit,2019-09-12,Active,1327.83,17
3951,ACCT00003951,1443,4,Deposit,2019-03-15,Active,10730.29,17
3952,ACCT00003952,1444,5,Deposit,2021-06-03,Active,5681.56,16
3953,ACCT00003953,1444,1,Deposit,2021-01-07,Closed,501.37,16
3954,ACCT00003954,1444,2,Deposit,2021-11-19,Active,9950.06,16
3955,ACCT00003955,1445,3,Deposit,2018-10-01,Active,6352.57,12
3956,ACCT00003956,1445,2,Deposit,2018-07-25,Active,8929.6,12
3957,ACCT00003957,1446,1,Deposit,2023-07-12,Active,8813.85,1
3958,ACCT00003958,1446,4,Deposit,2023-12-15,Active,5127.74,1
3959,ACCT00003959,1447,2,Deposit,2015-10-18,Active,682.57,34
3960,ACCT00003960,1447,3,Deposit,2015-06-10,Active,6828.95,34
3961,ACCT00003961,1447,9,Lending,2015-08-15,Active,6055.58,34
3962,ACCT00003962,1448,1,Deposit,2022-08-19,Dormant,7312.68,19
3963,ACCT00003963,1448,4,Deposit,2022-10-12,Active,3462.43,19
3964,ACCT00003964,1449,1,Deposit,2018-05-09,Active,31429.06,40
3965,ACCT00003965,1449,2,Deposit,2018-06-26,Active,23107.95,40
3966,ACCT00003966,1449,2,Deposit,2018-06-20,Active,343.0,40
3967,ACCT00003967,1450,5,Deposit,2015-01-07,Active,2040.51,14
3968,ACCT00003968,1450,4,Deposit,2015-07-06,Active,2328.93,14
3969,ACCT00003969,1451,4,Deposit,2016-06-25,Active,50039.45,6
3970,ACCT00003970,1451,5,Deposit,2016-03-05,Active,7119.08,6
3971,ACCT00003971,1451,2,Deposit,2016-09-01,Active,6299.29,6
3972,ACCT00003972,1452,3,Deposit,2017-09-14,Active,10093.11,37
3973,ACCT00003973,1452,5,Deposit,2017-06-13,Active,4115.52,37
3974,ACCT00003974,1453,3,Deposit,2016-01-07,Active,2053.76,17
3975,ACCT00003975,1453,3,Deposit,2016-08-19,Active,34979.33,17
3976,ACCT00003976,1454,5,Deposit,2022-06-04,Active,1632.11,30
3977,ACCT00003977,1454,10,Lending,2022-09-21,Active,16503.63,30
3978,ACCT00003978,1454,8,Lending,2022-01-18,Active,14136.41,30
3979,ACCT00003979,1455,3,Deposit,2021-02-13,Active,2165.9,21
3980,ACCT00003980,1455,2,Deposit,2021-02-12,Active,11691.55,21
3981,ACCT00003981,1456,3,Deposit,2017-01-06,Active,1291.1,18
3982,ACCT00003982,1457,5,Deposit,2021-02-21,Active,1078.06,4
3983,ACCT00003983,1457,5,Deposit,2021-06-10,Closed,36403.42,4
3984,ACCT00003984,1457,3,Deposit,2021-02-02,Active,3465.44,4
3985,ACCT00003985,1457,6,Lending,2021-05-21,Active,38254.24,4
3986,ACCT00003986,1458,5,Deposit,2019-06-13,Active,2246.1,5
3987,ACCT00003987,1458,3,Deposit,2019-01-01,Active,2826.8,5
3988,ACCT00003988,1458,5,Deposit,2019-02-13,Active,2120.49,5
3989,ACCT00003989,1459,1,Deposit,2018-12-22,Active,1421.07,12
3990,ACCT00003990,1459,2,Deposit,2018-01-16,Active,10859.74,12
3991,ACCT00003991,1459,4,Deposit,2018-01-08,Active,5094.04,12
3992,ACCT00003992,1459,8,Lending,2018-06-11,Active,9309.66,12
3993,ACCT00003993,1460,3,Deposit,2016-12-27,Active,598.05,28
3994,ACCT00003994,1460,5,Deposit,2016-02-08,Active,20874.17,28
3995,ACCT00003995,1461,4,Deposit,2024-08-24,Active,22370.72,29
3996,ACCT00003996,1461,3,Deposit,2024-05-16,Active,26477.76,29
3997,ACCT00003997,1461,1,Deposit,2024-08-05,Active,956.46,29
3998,ACCT00003998,1461,4,Deposit,2024-12-14,Active,8416.19,29
3999,ACCT00003999,1461,6,Lending,2024-07-03,Dormant,31342.6,29
4000,ACCT00004000,1462,1,Deposit,2016-08-09,Active,14419.33,5
4001,ACCT00004001,1462,4,Deposit,2016-11-21,Active,1077.89,5
4002,ACCT00004002,1463,3,Deposit,2019-10-05,Closed,2246.77,2
4003,ACCT00004003,1463,3,Deposit,2019-04-20,Active,3051.12,2
4004,ACCT00004004,1463,12,Lending,2019-08-01,Active,116636.6,2
4005,ACCT00004005,1464,5,Deposit,2017-09-12,Active,5700.49,1
4006,ACCT00004006,1464,3,Deposit,2017-02-20,Active,5926.16,1
4007,ACCT00004007,1464,9,Lending,2017-12-09,Active,76924.66,1
4008,ACCT00004008,1465,3,Deposit,2021-02-09,Active,3937.23,22
4009,ACCT00004009,1465,3,Deposit,2021-07-21,Active,3679.91,22
4010,ACCT00004010,1465,3,Deposit,2021-02-16,Active,3031.34,22
4011,ACCT00004011,1465,4,Deposit,2021-11-27,Active,5098.0,22
4012,ACCT00004012,1465,7,Lending,2021-09-17,Active,55901.12,22
4013,ACCT00004013,1466,1,Deposit,2024-03-05,Active,26887.95,32
4014,ACCT00004014,1466,5,Deposit,2024-10-01,Active,10483.6,32
4015,ACCT00004015,1466,9,Lending,2024-09-26,Active,46827.81,32
4016,ACCT00004016,1467,5,Deposit,2021-08-25,Closed,11296.82,5
4017,ACCT00004017,1467,4,Deposit,2021-03-15,Active,1359.14,5
4018,ACCT00004018,1467,7,Lending,2021-04-10,Active,57139.7,5
4019,ACCT00004019,1468,5,Deposit,2018-12-06,Active,32879.47,31
4020,ACCT00004020,1468,1,Deposit,2018-06-27,Active,26790.31,31
4021,ACCT00004021,1468,2,Deposit,2018-07-08,Active,8949.43,31
4022,ACCT00004022,1468,6,Lending,2018-05-18,Active,54608.32,31
4023,ACCT00004023,1469,2,Deposit,2024-07-13,Active,8004.61,22
4024,ACCT00004024,1469,1,Deposit,2024-10-13,Active,2655.98,22
4025,ACCT00004025,1470,4,Deposit,2021-12-23,Active,9133.77,6
4026,ACCT00004026,1470,3,Deposit,2021-11-08,Closed,6545.36,6
4027,ACCT00004027,1471,1,Deposit,2023-11-27,Active,5422.69,30
4028,ACCT00004028,1471,3,Deposit,2023-04-03,Active,1986.98,30
4029,ACCT00004029,1472,1,Deposit,2018-12-11,Active,886.11,3
4030,ACCT00004030,1472,5,Deposit,2018-06-21,Active,11309.79,3
4031,ACCT00004031,1473,4,Deposit,2018-02-20,Active,8792.71,25
4032,ACCT00004032,1473,4,Deposit,2018-11-27,Active,16356.99,25
4033,ACCT00004033,1474,2,Deposit,2020-11-02,Active,5016.93,29
4034,ACCT00004034,1474,3,Deposit,2020-07-16,Dormant,13240.2,29
4035,ACCT00004035,1475,5,Deposit,2017-09-03,Active,2207.06,2
4036,ACCT00004036,1475,2,Deposit,2017-06-17,Active,52679.92,2
4037,ACCT00004037,1475,1,Deposit,2017-10-20,Active,5896.08,2
4038,ACCT00004038,1476,4,Deposit,2018-06-02,Active,2182.73,5
4039,ACCT00004039,1476,5,Deposit,2018-07-09,Active,5857.4,5
4040,ACCT00004040,1477,4,Deposit,2019-04-02,Active,12201.42,29
4041,ACCT00004041,1477,3,Deposit,2019-04-17,Active,6639.18,29
4042,ACCT00004042,1477,3,Deposit,2019-11-21,Active,8478.46,29
4043,ACCT00004043,1478,3,Deposit,2015-09-24,Active,6788.03,22
4044,ACCT00004044,1478,5,Deposit,2015-05-15,Active,6254.62,22
