DateKey,AccountKey,CustomerKey,ProductKey,BranchKey,EndingBalance,DaysPastDue,DelinquencyBucket,IsNonPerforming,RollStatus,CECLStage
20251001,1230,446,9,40,80704.17,0,Current,False,Cured,Stage 1 - Performing
20251101,1230,446,9,40,79285.77,30,30 DPD,False,Worsened,Stage 2 - SICR
20251201,1230,446,9,40,78562.56,30,30 DPD,False,Stable,Stage 2 - SICR
20260101,1230,446,9,40,77834.9,30,30 DPD,False,Stable,Stage 2 - SICR
20260201,1230,446,9,40,77132.66,0,Current,False,Cured,Stage 1 - Performing
20260301,1230,446,9,40,76238.5,0,Current,False,Stable,Stage 1 - Performing
20260401,1230,446,9,40,74735.87,0,Current,False,Stable,Stage 1 - Performing
20260501,1230,446,9,40,74159.68,0,Current,False,Stable,Stage 1 - Performing
20260601,1230,446,9,40,72927.62,0,Current,False,Stable,Stage 1 - Performing
20250101,1233,447,7,3,28606.79,0,Current,False,New,Stage 1 - Performing
20250201,1233,447,7,3,28447.83,30,30 DPD,False,Worsened,Stage 2 - SICR
20250301,1233,447,7,3,28011.8,0,Current,False,Cured,Stage 1 - Performing
20250401,1233,447,7,3,27775.92,0,Current,False,Stable,Stage 1 - Performing
20250501,1233,447,7,3,27224.58,0,Current,False,Stable,Stage 1 - Performing
20250601,1233,447,7,3,26778.47,0,Current,False,Stable,Stage 1 - Performing
20250701,1233,447,7,3,26415.8,0,Current,False,Stable,Stage 1 - Performing
20250801,1233,447,7,3,25890.68,0,Current,False,Stable,Stage 1 - Performing
20250901,1233,447,7,3,25669.24,0,Current,False,Stable,Stage 1 - Performing
20251001,1233,447,7,3,25444.16,0,Current,False,Stable,Stage 1 - Performing
20251101,1233,447,7,3,25315.18,0,Current,False,Stable,Stage 1 - Performing
20251201,1233,447,7,3,25087.23,0,Current,False,Stable,Stage 1 - Performing
20260101,1233,447,7,3,24770.69,30,30 DPD,False,Worsened,Stage 2 - SICR
20260201,1233,447,7,3,24452.01,0,Current,False,Cured,Stage 1 - Performing
20260301,1233,447,7,3,24098.94,0,Current,False,Stable,Stage 1 - Performing
20260401,1233,447,7,3,23976.03,0,Current,False,Stable,Stage 1 - Performing
20260501,1233,447,7,3,23792.8,0,Current,False,Stable,Stage 1 - Performing
20260601,1233,447,7,3,23413.23,0,Current,False,Stable,Stage 1 - Performing
20250101,1236,448,11,29,15096.42,30,30 DPD,False,New,Stage 2 - SICR
20250201,1236,448,11,29,14805.31,30,30 DPD,False,Stable,Stage 2 - SICR
20250301,1236,448,11,29,14697.58,0,Current,False,Cured,Stage 1 - Performing
20250401,1236,448,11,29,14488.21,0,Current,False,Stable,Stage 1 - Performing
20250501,1236,448,11,29,14259.63,0,Current,False,Stable,Stage 1 - Performing
20250601,1236,448,11,29,14167.4,0,Current,False,Stable,Stage 1 - Performing
20250701,1236,448,11,29,14083.95,0,Current,False,Stable,Stage 1 - Performing
20250801,1236,448,11,29,13859.43,0,Current,False,Stable,Stage 1 - Performing
20250901,1236,448,11,29,13751.65,0,Current,False,Stable,Stage 1 - Performing
20251001,1236,448,11,29,13639.86,0,Current,False,Stable,Stage 1 - Performing
20251101,1236,448,11,29,13491.99,0,Current,False,Stable,Stage 1 - Performing
20251201,1236,448,11,29,13388.58,0,Current,False,Stable,Stage 1 - Performing
20260101,1236,448,11,29,13282.54,0,Current,False,Stable,Stage 1 - Performing
20260201,1236,448,11,29,13094.99,0,Current,False,Stable,Stage 1 - Performing
20260301,1236,448,11,29,12885.19,0,Current,False,Stable,Stage 1 - Performing
20260401,1236,448,11,29,12756.36,0,Current,False,Stable,Stage 1 - Performing
20260501,1236,448,11,29,12687.91,0,Current,False,Stable,Stage 1 - Performing
20260601,1236,448,11,29,12528.82,0,Current,False,Stable,Stage 1 - Performing
20250101,1237,448,7,29,39913.42,0,Current,False,New,Stage 1 - Performing
20250201,1237,448,7,29,39127.52,0,Current,False,Stable,Stage 1 - Performing
20250301,1237,448,7,29,38647.42,0,Current,False,Stable,Stage 1 - Performing
20250401,1237,448,7,29,38275.67,0,Current,False,Stable,Stage 1 - Performing
20250501,1237,448,7,29,37897.97,0,Current,False,Stable,Stage 1 - Performing
20250601,1237,448,7,29,37385.7,0,Current,False,Stable,Stage 1 - Performing
20250701,1237,448,7,29,36903.48,0,Current,False,Stable,Stage 1 - Performing
20250801,1237,448,7,29,36611.81,0,Current,False,Stable,Stage 1 - Performing
20250901,1237,448,7,29,36103.66,0,Current,False,Stable,Stage 1 - Performing
20251001,1237,448,7,29,35858.27,0,Current,False,Stable,Stage 1 - Performing
20251101,1237,448,7,29,35160.67,0,Current,False,Stable,Stage 1 - Performing
20251201,1237,448,7,29,34655.75,0,Current,False,Stable,Stage 1 - Performing
20260101,1237,448,7,29,34431.08,0,Current,False,Stable,Stage 1 - Performing
20260201,1237,448,7,29,33811.86,0,Current,False,Stable,Stage 1 - Performing
20260301,1237,448,7,29,33287.38,0,Current,False,Stable,Stage 1 - Performing
20260401,1237,448,7,29,32626.51,0,Current,False,Stable,Stage 1 - Performing
20260501,1237,448,7,29,32421.91,0,Current,False,Stable,Stage 1 - Performing
20260601,1237,448,7,29,32017.62,0,Current,False,Stable,Stage 1 - Performing
20250101,1247,453,6,35,10125.26,0,Current,False,New,Stage 1 - Performing
20250201,1247,453,6,35,9962.31,0,Current,False,Stable,Stage 1 - Performing
20250301,1247,453,6,35,9780.82,0,Current,False,Stable,Stage 1 - Performing
20250401,1247,453,6,35,9682.94,0,Current,False,Stable,Stage 1 - Performing
20250501,1247,453,6,35,9536.1,0,Current,False,Stable,Stage 1 - Performing
20250601,1247,453,6,35,9348.27,0,Current,False,Stable,Stage 1 - Performing
20250701,1247,453,6,35,9285.02,0,Current,False,Stable,Stage 1 - Performing
20250801,1247,453,6,35,9127.7,0,Current,False,Stable,Stage 1 - Performing
20250901,1247,453,6,35,9048.82,0,Current,False,Stable,Stage 1 - Performing
20251001,1247,453,6,35,8882.62,0,Current,False,Stable,Stage 1 - Performing
20251101,1247,453,6,35,8801.72,0,Current,False,Stable,Stage 1 - Performing
20251201,1247,453,6,35,8635.11,0,Current,False,Stable,Stage 1 - Performing
20260101,1247,453,6,35,8533.49,0,Current,False,Stable,Stage 1 - Performing
20260201,1247,453,6,35,8431.13,0,Current,False,Stable,Stage 1 - Performing
20260301,1247,453,6,35,8275.18,0,Current,False,Stable,Stage 1 - Performing
20260401,1247,453,6,35,8190.24,0,Current,False,Stable,Stage 1 - Performing
20260501,1247,453,6,35,8045.22,0,Current,False,Stable,Stage 1 - Performing
20260601,1247,453,6,35,7946.29,0,Current,False,Stable,Stage 1 - Performing
20250101,1251,454,12,13,20453.32,0,Current,False,New,Stage 1 - Performing
20250201,1251,454,12,13,20284.79,0,Current,False,Stable,Stage 1 - Performing
20250301,1251,454,12,13,20027.61,0,Current,False,Stable,Stage 1 - Performing
20250401,1251,454,12,13,19907.47,0,Current,False,Stable,Stage 1 - Performing
20250501,1251,454,12,13,19535.3,0,Current,False,Stable,Stage 1 - Performing
20250601,1251,454,12,13,19319.91,0,Current,False,Stable,Stage 1 - Performing
20250701,1251,454,12,13,18988.9,0,Current,False,Stable,Stage 1 - Performing
20250801,1251,454,12,13,18864.66,0,Current,False,Stable,Stage 1 - Performing
20250901,1251,454,12,13,18751.41,0,Current,False,Stable,Stage 1 - Performing
20251001,1251,454,12,13,18380.36,0,Current,False,Stable,Stage 1 - Performing
20251101,1251,454,12,13,18159.3,0,Current,False,Stable,Stage 1 - Performing
20251201,1251,454,12,13,17831.37,0,Current,False,Stable,Stage 1 - Performing
20260101,1251,454,12,13,17542.47,0,Current,False,Stable,Stage 1 - Performing
20260201,1251,454,12,13,17425.53,0,Current,False,Stable,Stage 1 - Performing
20260301,1251,454,12,13,17139.18,0,Current,False,Stable,Stage 1 - Performing
20260401,1251,454,12,13,16814.58,0,Current,False,Stable,Stage 1 - Performing
20260501,1251,454,12,13,16524.24,0,Current,False,Stable,Stage 1 - Performing
20260601,1251,454,12,13,16358.96,0,Current,False,Stable,Stage 1 - Performing
20250101,1256,455,7,15,120052.8,0,Current,False,New,Stage 1 - Performing
20250201,1256,455,7,15,119451.74,0,Current,False,Stable,Stage 1 - Performing
20250301,1256,455,7,15,117929.71,0,Current,False,Stable,Stage 1 - Performing
20250401,1256,455,7,15,116973.94,0,Current,False,Stable,Stage 1 - Performing
20250501,1256,455,7,15,115224.62,0,Current,False,Stable,Stage 1 - Performing
20250601,1256,455,7,15,113917.32,0,Current,False,Stable,Stage 1 - Performing
20250701,1256,455,7,15,113307.39,0,Current,False,Stable,Stage 1 - Performing
20250801,1256,455,7,15,111099.3,0,Current,False,Stable,Stage 1 - Performing
20250901,1256,455,7,15,110327.76,0,Current,False,Stable,Stage 1 - Performing
20251001,1256,455,7,15,108185.22,0,Current,False,Stable,Stage 1 - Performing
20251101,1256,455,7,15,106384.93,0,Current,False,Stable,Stage 1 - Performing
20251201,1256,455,7,15,104910.75,0,Current,False,Stable,Stage 1 - Performing
20260101,1256,455,7,15,103290.2,0,Current,False,Stable,Stage 1 - Performing
20260201,1256,455,7,15,102689.14,0,Current,False,Stable,Stage 1 - Performing
20260301,1256,455,7,15,102033.14,0,Current,False,Stable,Stage 1 - Performing
20260401,1256,455,7,15,100798.99,30,30 DPD,False,Worsened,Stage 2 - SICR
20260501,1256,455,7,15,99996.19,0,Current,False,Cured,Stage 1 - Performing
20260601,1256,455,7,15,98482.69,0,Current,False,Stable,Stage 1 - Performing
20250101,1268,461,9,14,3545.81,0,Current,False,New,Stage 1 - Performing
20250201,1268,461,9,14,3511.16,0,Current,False,Stable,Stage 1 - Performing
20250301,1268,461,9,14,3488.66,0,Current,False,Stable,Stage 1 - Performing
20250401,1268,461,9,14,3454.26,30,30 DPD,False,Worsened,Stage 2 - SICR
20250501,1268,461,9,14,3409.94,0,Current,False,Cured,Stage 1 - Performing
20250601,1268,461,9,14,3353.01,0,Current,False,Stable,Stage 1 - Performing
20250701,1268,461,9,14,3305.18,0,Current,False,Stable,Stage 1 - Performing
20250801,1268,461,9,14,3276.09,0,Current,False,Stable,Stage 1 - Performing
20250901,1268,461,9,14,3242.96,0,Current,False,Stable,Stage 1 - Performing
20251001,1268,461,9,14,3200.2,0,Current,False,Stable,Stage 1 - Performing
20251101,1268,461,9,14,3150.25,0,Current,False,Stable,Stage 1 - Performing
20251201,1268,461,9,14,3129.63,0,Current,False,Stable,Stage 1 - Performing
20260101,1268,461,9,14,3099.91,0,Current,False,Stable,Stage 1 - Performing
20260201,1268,461,9,14,3046.9,0,Current,False,Stable,Stage 1 - Performing
20260301,1268,461,9,14,3018.37,0,Current,False,Stable,Stage 1 - Performing
20260401,1268,461,9,14,2991.16,0,Current,False,Stable,Stage 1 - Performing
20260501,1268,461,9,14,2960.05,0,Current,False,Stable,Stage 1 - Performing
20260601,1268,461,9,14,2943.14,0,Current,False,Stable,Stage 1 - Performing
20250101,1273,463,9,38,4099.89,0,Current,False,New,Stage 1 - Performing
20250201,1273,463,9,38,4068.87,0,Current,False,Stable,Stage 1 - Performing
20250301,1273,463,9,38,4003.9,0,Current,False,Stable,Stage 1 - Performing
20250401,1273,463,9,38,3970.29,0,Current,False,Stable,Stage 1 - Performing
20250501,1273,463,9,38,3932.0,0,Current,False,Stable,Stage 1 - Performing
20250601,1273,463,9,38,3907.76,0,Current,False,Stable,Stage 1 - Performing
20250701,1273,463,9,38,3865.72,0,Current,False,Stable,Stage 1 - Performing
20250801,1273,463,9,38,3823.75,0,Current,False,Stable,Stage 1 - Performing
20250901,1273,463,9,38,3786.28,0,Current,False,Stable,Stage 1 - Performing
20251001,1273,463,9,38,3717.89,0,Current,False,Stable,Stage 1 - Performing
20251101,1273,463,9,38,3659.28,0,Current,False,Stable,Stage 1 - Performing
20251201,1273,463,9,38,3596.55,0,Current,False,Stable,Stage 1 - Performing
20260101,1273,463,9,38,3526.2,0,Current,False,Stable,Stage 1 - Performing
20260201,1273,463,9,38,3464.86,0,Current,False,Stable,Stage 1 - Performing
20260301,1273,463,9,38,3399.71,0,Current,False,Stable,Stage 1 - Performing
20260401,1273,463,9,38,3375.48,0,Current,False,Stable,Stage 1 - Performing
20260501,1273,463,9,38,3343.46,0,Current,False,Stable,Stage 1 - Performing
20260601,1273,463,9,38,3299.53,0,Current,False,Stable,Stage 1 - Performing
20250101,1277,465,7,27,21839.47,0,Current,False,New,Stage 1 - Performing
20250201,1277,465,7,27,21498.5,0,Current,False,Stable,Stage 1 - Performing
20250301,1277,465,7,27,21353.71,0,Current,False,Stable,Stage 1 - Performing
20250401,1277,465,7,27,20955.38,0,Current,False,Stable,Stage 1 - Performing
20250501,1277,465,7,27,20609.97,0,Current,False,Stable,Stage 1 - Performing
20250601,1277,465,7,27,20287.93,0,Current,False,Stable,Stage 1 - Performing
20250701,1277,465,7,27,20134.81,0,Current,False,Stable,Stage 1 - Performing
20250801,1277,465,7,27,20026.24,0,Current,False,Stable,Stage 1 - Performing
20250901,1277,465,7,27,19820.11,0,Current,False,Stable,Stage 1 - Performing
20251001,1277,465,7,27,19458.33,0,Current,False,Stable,Stage 1 - Performing
20251101,1277,465,7,27,19081.03,0,Current,False,Stable,Stage 1 - Performing
20251201,1277,465,7,27,18959.97,0,Current,False,Stable,Stage 1 - Performing
20260101,1277,465,7,27,18606.55,0,Current,False,Stable,Stage 1 - Performing
20260201,1277,465,7,27,18282.03,0,Current,False,Stable,Stage 1 - Performing
20260301,1277,465,7,27,18127.17,0,Current,False,Stable,Stage 1 - Performing
20260401,1277,465,7,27,17909.89,0,Current,False,Stable,Stage 1 - Performing
20260501,1277,465,7,27,17717.76,30,30 DPD,False,Worsened,Stage 2 - SICR
20260601,1277,465,7,27,17441.1,0,Current,False,Cured,Stage 1 - Performing
20250101,1286,469,6,37,70146.97,0,Current,False,New,Stage 1 - Performing
20250201,1286,469,6,37,69255.15,0,Current,False,Stable,Stage 1 - Performing
20250301,1286,469,6,37,68256.07,0,Current,False,Stable,Stage 1 - Performing
20250401,1286,469,6,37,67678.49,0,Current,False,Stable,Stage 1 - Performing
20250501,1286,469,6,37,67025.91,0,Current,False,Stable,Stage 1 - Performing
20250601,1286,469,6,37,65786.42,0,Current,False,Stable,Stage 1 - Performing
20250701,1286,469,6,37,65279.04,0,Current,False,Stable,Stage 1 - Performing
20250801,1286,469,6,37,64013.24,0,Current,False,Stable,Stage 1 - Performing
20250901,1286,469,6,37,63041.67,0,Current,False,Stable,Stage 1 - Performing
20251001,1286,469,6,37,62331.33,0,Current,False,Stable,Stage 1 - Performing
20251101,1286,469,6,37,61814.98,0,Current,False,Stable,Stage 1 - Performing
20251201,1286,469,6,37,61505.81,0,Current,False,Stable,Stage 1 - Performing
20260101,1286,469,6,37,61067.42,0,Current,False,Stable,Stage 1 - Performing
20260201,1286,469,6,37,60362.55,0,Current,False,Stable,Stage 1 - Performing
20260301,1286,469,6,37,59836.38,0,Current,False,Stable,Stage 1 - Performing
20260401,1286,469,6,37,58933.67,0,Current,False,Stable,Stage 1 - Performing
20260501,1286,469,6,37,57814.06,0,Current,False,Stable,Stage 1 - Performing
20260601,1286,469,6,37,57167.52,0,Current,False,Stable,Stage 1 - Performing
20250101,1289,470,11,3,13107.28,0,Current,False,New,Stage 1 - Performing
20250201,1289,470,11,3,12992.1,0,Current,False,Stable,Stage 1 - Performing
20250301,1289,470,11,3,12826.25,0,Current,False,Stable,Stage 1 - Performing
20250401,1289,470,11,3,12583.11,0,Current,False,Stable,Stage 1 - Performing
20250501,1289,470,11,3,12368.88,0,Current,False,Stable,Stage 1 - Performing
20250601,1289,470,11,3,12275.05,0,Current,False,Stable,Stage 1 - Performing
20250701,1289,470,11,3,12135.18,0,Current,False,Stable,Stage 1 - Performing
20250801,1289,470,11,3,12007.59,0,Current,False,Stable,Stage 1 - Performing
20250901,1289,470,11,3,11860.79,0,Current,False,Stable,Stage 1 - Performing
20251001,1289,470,11,3,11648.63,0,Current,False,Stable,Stage 1 - Performing
20251101,1289,470,11,3,11528.88,0,Current,False,Stable,Stage 1 - Performing
20251201,1289,470,11,3,11389.45,0,Current,False,Stable,Stage 1 - Performing
20260101,1289,470,11,3,11215.55,0,Current,False,Stable,Stage 1 - Performing
20260201,1289,470,11,3,11110.71,30,30 DPD,False,Worsened,Stage 2 - SICR
20260301,1289,470,11,3,11054.02,0,Current,False,Cured,Stage 1 - Performing
20260401,1289,470,11,3,10981.96,0,Current,False,Stable,Stage 1 - Performing
20260501,1289,470,11,3,10880.33,0,Current,False,Stable,Stage 1 - Performing
20260601,1289,470,11,3,10759.72,0,Current,False,Stable,Stage 1 - Performing
20250101,1297,474,6,35,7215.88,0,Current,False,New,Stage 1 - Performing
20250201,1297,474,6,35,7158.32,0,Current,False,Stable,Stage 1 - Performing
20250301,1297,474,6,35,7056.75,0,Current,False,Stable,Stage 1 - Performing
20250401,1297,474,6,35,7008.39,0,Current,False,Stable,Stage 1 - Performing
20250501,1297,474,6,35,6882.88,0,Current,False,Stable,Stage 1 - Performing
20250601,1297,474,6,35,6756.33,0,Current,False,Stable,Stage 1 - Performing
20250701,1297,474,6,35,6680.81,0,Current,False,Stable,Stage 1 - Performing
20250801,1297,474,6,35,6570.71,0,Current,False,Stable,Stage 1 - Performing
20250901,1297,474,6,35,6458.51,0,Current,False,Stable,Stage 1 - Performing
20251001,1297,474,6,35,6425.42,0,Current,False,Stable,Stage 1 - Performing
20251101,1297,474,6,35,6326.59,0,Current,False,Stable,Stage 1 - Performing
20251201,1297,474,6,35,6236.14,0,Current,False,Stable,Stage 1 - Performing
20260101,1297,474,6,35,6138.08,0,Current,False,Stable,Stage 1 - Performing
20260201,1297,474,6,35,6039.63,0,Current,False,Stable,Stage 1 - Performing
20260301,1297,474,6,35,5960.26,0,Current,False,Stable,Stage 1 - Performing
20260401,1297,474,6,35,5853.6,0,Current,False,Stable,Stage 1 - Performing
20260501,1297,474,6,35,5759.02,0,Current,False,Stable,Stage 1 - Performing
20260601,1297,474,6,35,5720.7,0,Current,False,Stable,Stage 1 - Performing
20250101,1309,479,11,26,92486.49,0,Current,False,New,Stage 1 - Performing
20250201,1309,479,11,26,90873.16,0,Current,False,Stable,Stage 1 - Performing
20250301,1309,479,11,26,90102.16,0,Current,False,Stable,Stage 1 - Performing
20250401,1309,479,11,26,88344.26,0,Current,False,Stable,Stage 1 - Performing
20250501,1309,479,11,26,87679.58,0,Current,False,Stable,Stage 1 - Performing
20250601,1309,479,11,26,86875.49,0,Current,False,Stable,Stage 1 - Performing
20250701,1309,479,11,26,86231.67,0,Current,False,Stable,Stage 1 - Performing
20250801,1309,479,11,26,85063.72,0,Current,False,Stable,Stage 1 - Performing
20250901,1309,479,11,26,83415.91,0,Current,False,Stable,Stage 1 - Performing
20251001,1309,479,11,26,82496.73,0,Current,False,Stable,Stage 1 - Performing
20251101,1309,479,11,26,81778.11,0,Current,False,Stable,Stage 1 - Performing
20251201,1309,479,11,26,80587.53,0,Current,False,Stable,Stage 1 - Performing
20260101,1309,479,11,26,79329.48,0,Current,False,Stable,Stage 1 - Performing
20260201,1309,479,11,26,78468.58,0,Current,False,Stable,Stage 1 - Performing
20260301,1309,479,11,26,77325.14,0,Current,False,Stable,Stage 1 - Performing
20260401,1309,479,11,26,76188.29,0,Current,False,Stable,Stage 1 - Performing
20260501,1309,479,11,26,75374.03,0,Current,False,Stable,Stage 1 - Performing
20260601,1309,479,11,26,74347.06,0,Current,False,Stable,Stage 1 - Performing
20250101,1323,484,9,24,23414.22,0,Current,False,New,Stage 1 - Performing
20250201,1323,484,9,24,23137.48,0,Current,False,Stable,Stage 1 - Performing
20250301,1323,484,9,24,23003.18,30,30 DPD,False,Worsened,Stage 2 - SICR
20250401,1323,484,9,24,22832.17,0,Current,False,Cured,Stage 1 - Performing
20250501,1323,484,9,24,22389.38,30,30 DPD,False,Worsened,Stage 2 - SICR
20250601,1323,484,9,24,22060.95,30,30 DPD,False,Stable,Stage 2 - SICR
20250701,1323,484,9,24,21753.65,60,60 DPD,False,Worsened,Stage 2 - SICR
20250801,1323,484,9,24,21630.01,90,90 DPD,True,Worsened,Stage 3 - Impaired
20250901,1323,484,9,24,21273.92,90,90 DPD,True,Stable,Stage 3 - Impaired
20251001,1323,484,9,24,20907.63,120,120+ DPD,True,Worsened,Stage 3 - Impaired
